FirstByte	LastByte	Type	Compressed	Description	Modified
3BFE1C	3BFFCF	EVENT	Y	(198) Location Event Data	2003.07.10
3BFFD0	3BFFFD	JUNK	Y	Overwritten (198) Location Event Data	2006.12.20
3BFFFE	3BFFFF	---	N	UNUSED SPACE (2 bytes)	2006.12.20
3C0000	3C063C	EVENT	Y	(199) Location Event Data	2003.07.10
3C063D	3C0A3C	EVENT	Y	(19A) Location Event Data - Prison Entrance	2004.07.09
3C0A3D	3C0C67	EVENT	Y	(19B) Location Event Data - Prison Execution Chamber	2004.07.09
3C0C68	3C0F28	EVENT	Y	(19C) Location Event Data - Medina Square	2004.07.09
3C0F29	3C105E	EVENT	Y	(19D) Location Event Data	2003.07.10
3C105F	3C11CD	EVENT	Y	(19E) Location Event Data - Medina Elder's House	2004.07.09
3C11CE	3C1292	EVENT	Y	(19F) Location Event Data	2003.07.10
3C1293	3C1486	EVENT	Y	(1A0) Location Event Data	2003.07.10
3C1487	3C196F	EVENT	Y	(1A1) Location Event Data - Medina Portal	2004.07.09
3C1970	3C1C49	EVENT	Y	(1A2) Location Event Data	2003.07.10
3C1C4A	3C1E40	EVENT	Y	(1A3) Location Event Data	2003.07.10
3C1E41	3C1F75	EVENT	Y	(1A4) Location Event Data - Medina Merchant	2004.06.17
3C1F76	3C2302	EVENT	Y	(1A5) Location Event Data - Melchior's Hut	2004.07.09
3C2303	3C260F	EVENT	Y	(1A6) Location Event Data	2003.07.10
3C2610	3C2929	EVENT	Y	(1A7) Location Event Data	2003.07.10
3C292A	3C29B7	EVENT	Y	(1A8) Location Event Data	2003.07.10
3C29B8	3C2B3F	EVENT	Y	(1A9) Location Event Data	2003.07.10
3C2B40	3C2C40	EVENT	Y	(1AA) Location Event Data	2003.07.10
3C2C41	3C2D6C	EVENT	Y	(1AB) Location Event Data	2003.07.10
3C2D6D	3C31BE	EVENT	Y	(1AC) Location Event Data - Heckran's Lair	2004.07.09
3C31BF	3C32F6	EVENT	Y	(1AD) Location Event Data	2003.07.10
3C32F7	3C34E5	EVENT	Y	(1AE) Location Event Data	2003.07.10
3C34E6	3C3688	EVENT	Y	(1AF) Location Event Data - Fiona's Shrine	2004.06.17
3C3689	3C3771	EVENT	Y	(1B0) Location Event Data	2003.07.10
3C3772	3C3814	EVENT	Y	(1B1) Location Event Data	2003.07.10
3C3815	3C3906	EVENT	Y	(1B2) Location Event Data	2003.07.10
3C3907	3C39EA	EVENT	Y	(1B3) Location Event Data	2003.07.10
3C39EB	3C3C65	EVENT	Y	(1B4) Location Event Data	2003.07.10
3C3C66	3C3EC3	EVENT	Y	(1B5) Location Event Data	2003.07.10
3C3EC4	3C40B6	EVENT	Y	(1B6) Location Event Data	2003.07.10
3C40B7	3C425E	EVENT	Y	(1B7) Location Event Data	2003.07.10
3C425F	3C42FF	EVENT	Y	(1B8) Location Event Data	2003.07.10
3C4300	3C45D3	EVENT	Y	(1B9) Location Event Data	2003.07.10
3C45D4	3C46DF	EVENT	Y	(1BA) Location Event Data	2003.07.10
3C46E0	3C4952	EVENT	Y	(1BB) Location Event Data	2003.07.10
3C4953	3C555D	EVENT	Y	(1BC) Location Event Data - Prison Cells	2004.07.09
3C555E	3C5B13	EVENT	Y	(1BD) Location Event Data	2003.07.10
3C5B14	3C5EC8	EVENT	Y	(1BE) Location Event Data	2003.07.10
3C5EC9	3C5EF3	EVENT	Y	(1BF:1C0) Location Event Data	2003.07.10
3C5EF4	3C60CC	EVENT	Y	(1C1:1C4) Location Event Data	2003.07.10
3C60CD	3C6224	EVENT	Y	(1C5) Location Event Data	2003.07.10
3C6225	3C6343	EVENT	Y	(1C6) Location Event Data	2003.07.10
3C6344	3C6488	EVENT	Y	(1C7) Location Event Data	2003.07.10
3C6489	3C661E	EVENT	Y	(1C8) Location Event Data	2003.07.10
3C661F	3C67B0	EVENT	Y	(1C9) Location Event Data	2003.07.10
3C67B1	3C6BEB	EVENT	Y	(1CA:1CF) Location Event Data - Black Omen Sky Gate	2004.07.09
3C6BEC	3C6C6E	EVENT	Y	(1D0) Location Event Data	2003.07.10
3C6C6F	3C74BC	EVENT	Y	(1D1:1D2) Location Event Data - Zenan Bridge 600 AD	2004.07.07
3C74BD	3C7617	EVENT	Y	(1D3) Location Event Data - Fiona's Villa	2004.07.09
3C7618	3C7667	EVENT	Y	(1D4) Location Event Data	2003.07.10
3C7668	3C79CC	EVENT	Y	(1D5) Location Event Data	2003.07.10
3C79CD	3C7E8B	EVENT	Y	(1D6) Location Event Data	2003.07.10
3C7E8C	3C7F63	EVENT	Y	(1D7:1D8) Location Event Data	2003.07.10
3C7F64	3C817A	EVENT	Y	(1D9) Location Event Data	2003.07.10
3C817B	3C8444	EVENT	Y	(1DA) Location Event Data	2003.07.10
3C8445	3C8589	EVENT	Y	(1DB) Location Event Data	2003.07.10
3C858A	3C87F9	EVENT	Y	(1DC) Location Event Data	2003.07.10
3C87FA	3C8916	EVENT	Y	(1DD) Location Event Data	2003.07.10
3C8917	3C8A33	EVENT	Y	(1DF) Location Event Data	2003.07.10
3C8A34	3C8AC4	EVENT	Y	(1E0) Location Event Data	2003.07.10
3C8AC5	3C8BF8	EVENT	Y	(1E1) Location Event Data	2003.07.10
3C8BF9	3C8C94	EVENT	Y	(1E2) Location Event Data	2003.07.10
3C8C95	3C8E61	EVENT	Y	(1E3) Location Event Data	2003.07.10
3C8E62	3C8F8B	EVENT	Y	(1E4) Location Event Data	2003.07.10
3C8F8C	3C9002	EVENT	Y	(1E5) Location Event Data	2003.07.10
3C9003	3C9052	EVENT	Y	(1E6:1E9) Location Event Data	2003.07.10
3C9053	3C9676	EVENT	Y	(1EA) Location Event Data - Forest Maze	2004.07.09
3C9677	3C98FB	EVENT	Y	(1EB) Location Event Data - Laruba Village	2004.07.09
3C98FC	3C9ABD	EVENT	Y	(1EC) Location Event Data	2003.07.10
3C9ABE	3C9C5C	EVENT	Y	(1ED) Location Event Data	2003.07.10
3C9C5D	3C9D5B	EVENT	Y	(1EE) Location Event Data	2003.07.10
3C9D5C	3C9EAE	EVENT	Y	(1EF) Location Event Data	2003.07.10
3C9EAF	3CA018	EVENT	Y	(1F0) Location Event Data	2003.07.10
3CA019	3CA14F	EVENT	Y	(1F1) Location Event Data	2003.07.10
3CA150	3CA27F	EVENT	Y	(1F2) Location Event Data	2003.07.10
3CA280	3CA6E4	EVENT	Y	(1F3) Location Event Data	2003.07.10
3CA6E5	3CA777	EVENT	Y	(1F4) Location Event Data	2003.07.10
3CA778	3CA818	EVENT	Y	(1F5) Location Event Data	2003.07.10
3CA819	3CA99B	EVENT	Y	(1F6:1F7) Location Event Data	2003.07.10
3CA99C	3CABB8	EVENT	Y	(1F8:1F9) Location Event Data - Beast's Nest	2006.12.20
3CABB9	3CAF9B	EVENT	Y	(1FA) Location Event Data	2003.07.10
3CAF9C	3CB1E8	EVENT	Y	(1FB) Location Event Data	2003.07.10
3CB1E9	3CB398	EVENT	Y	(1FC) Location Event Data	2003.07.10
3CB399	3CB47F	EVENT	Y	(1FD) Location Event Data	2003.07.10
3CB480	3CB6EF	EVENT	Y	(1FE:1FF) Location Event Data - Mount Woe Summit	2004.06.28
3CB6F0	3CB9E7	EVENT	Y	(200) Location Event Data	2003.07.10
3CB9E8	3CB9FF	JUNK	N	Overwritten [JP] Overwritten Pointers to Dialogue	2006.12.20
3CBA00	3CBB95	PTR	N	"Pointers to dialogue (local, starting at 3CBD1E)"	2004.11.09
3CBB96	3CBD1D	PTR	N	"Pointers to dialogue (local, starting at 3CDD8E)"	2004.11.09
3CBD1E	3CDD8D	TXT	N	Dialogue (Huffman compressed)	2004.11.09
3CDD8E	3CF9CE	TXT	N	Dialogue (Huffman compressed)	2004.11.09
3CF9CF	3CF9EF	JUNK	N	Overwritten [JP] Dialogue	2006.12.20
3CF9F0	3CFFFF	PTR	N	"Pointers to Location Events (first at 368000, 513 packets, non-contiguous, Events 66:6E,E7:EB,140:142 are invalid)"	2004.06.21
3D0000	3D0235	GFX	Y	(038) Mode 7: 2 bitplane alphabet	2007.06.12
3D0236	3D042C	???	Y	(039) Mode 7: BTFRTC unknown	2007.06.12
3D042D	3D055B	???	Y	"(03A) Mode 7: BTFRTC globe, map?"	2007.06.12
3D055C	3D0D83	???	Y	"(03B) Mode 7: 4 bitplane, linear graphics?"	2007.06.12
3D0D84	3D0FCD	???	Y	(03C) Mode 7: Unknown data	2007.06.12
3D0FCE	3D241E	GFX	Y	(03D) Mode 7: Crono and Marle floating with balloons	2007.06.12
3D241F	3D2454	???	Y	"(03E) Mode 7: Unknown, possibly graphics"	2007.06.12
3D2455	3D25D0	GFX	Y	(03F) Mode 7: Shooting star and sparkle	2007.06.12
3D25D1	3D2F37	GFX	Y	"(040) Mode 7: Mountains, or perhaps clouds and a sparkle"	2007.06.12
3D2F38	3D2FC7	???	Y	(041) Mode 7: Unknown 2 byte data	2007.06.12
3D2FC8	3D302E	???	Y	(042) Mode 7: Unknown 2 byte data	2007.06.12
3D302F	3D545D	GFX	Y	(043) Mode 7: Planet	2007.06.12
3D545E	3D57EF	MAP	Y	"(044) Mode 7: Final Ending, unknown"	2007.06.12
3D57F0	3D58E0	???	Y	"(045) Mode 7: credits, The End?"	2007.06.12
3D58E1	3D6692	???	Y	"(046) Mode 7: Epoch (Octaplane, streamed format)"	2007.06.12
3D6693	3D67FF	---	N	UNUSED SPACE (365 bytes)	2007.06.12
3D6800	3D7466	GFX	Y	(C8) Location Tiles	2007.06.12
3D7467	3D7E5B	GFX	Y	(C9) Location Tiles	2007.06.12
3D7E5C	3D804E	GFX	Y	(CA) Location Tiles	2007.06.12
3D804F	3D8E63	GFX	Y	(CB) Location Tiles	2007.06.12
3D8E64	3D8FFF	JUNK	Y	Overwritten (CC) Location Tiles	2007.06.12
3D9000	3D9162	EVENT	Y	(008:009) Location Event Data	2003.07.10
3D9163	3D928A	EVENT	Y	(00A) Location Event Data - Epoch Moonlight Parade Ending Zenan Bridge Scene	2004.08.23
3D928B	3D9494	EVENT	Y	(00B) Location Event Data - Epoch Moonlight Parade Ending Magus Scene	2004.06.25
3D9495	3D96AA	EVENT	Y	(00C) Location Event Data	2003.07.10
3D96AB	3D97B5	EVENT	Y	(00D) Location Event Data	2003.07.10
3D97B6	3D98A7	EVENT	Y	(00E) Location Event Data	2003.07.10
3D98A8	3D997B	EVENT	Y	(00F) Location Event Data	2003.07.10
3D997C	3D9A9B	EVENT	Y	(010) Location Event Data	2003.07.10
3D9A9C	3D9BA5	EVENT	Y	(011) Location Event Data	2003.07.10
3D9BA6	3D9CB4	EVENT	Y	(012) Location Event Data	2003.07.10
3D9CB5	3D9F2B	EVENT	Y	(013) Location Event Data	2003.07.10
3D9F2C	3D9FEA	EVENT	Y	(014) Location Event Data	2003.07.10
3D9FEB	3D9FFF	JUNK	Y	Overwritten (Unk) Location Tiles	2008.02.13
3DA000	3DA7FF	TXT	N	"ASCII text, mostly credits information"	2004.06.21
3DA800			N		2003.05.22
3DA80B	3DA810	PTR	N	"Pointers to start addresses in RAM to copy PC stats for battle (+7E0000), 3 total"	2008.02.13
3DA811					2008.02.13
3DA8A5	3DABD5	CODE	N	Unknown routines	2008.07.14
3DABD6	3DAC04	CODE	N	"Load exp., gold and tech pts. won from an individual enemy and add to battle totals"	2008.07.14
3DAC05	3DAC21	CODE	N	Assorted checks for enemy item drop	2008.07.14
3DAC22	3DAC22	DATA	N	Enemy item drop % chance - $64 (set to $00 to always win item)	2008.07.14
3DAC23	3DAD16	CODE	N	Unknown routines	2008.07.14
3DAD17	3DAE51	CODE	N	Routines used if played doesn't receive battle rewards (7E2880!=00)	2008.02.13
3DAE52	3DAE7A	CODE	N	Unknown routines	2008.02.13
3DAE7B	3DAE8C	CODE	N	Routines copy $50 byte PC stat sets within RAM for battles	2008.02.13
3DAE8D	3DAE98	CODE	N	Unknown routines	2008.02.13
3DAE99	3DAEC3	CODE	N	Check for and count PCs who have Wallet equipped before battle	2008.02.13
3DAEC4	3DAEF1	CODE	N	Routines check PCs for Accessory $AB Berserker and set bit if equipped	2008.02.13
3DAEF2	3DB200	CODE	N	Unknown routines	2008.02.13
3DB201	3DB222	CODE	N	"Routines used if player is rewarded with Tech points, Exp., or Gold (7E2880=00)"	2008.02.13
3DB223	3DB22D	CODE	N	Unknown routines	2008.02.13
3DB22E	3DB238	CODE	N	Routines clear 7E5E2D-7E63AC before battle	2008.02.13
3DB239	3DB2EA	CODE	N	Unknown routines	2008.02.13
3DB2EB	3DB33E	CODE	N	Load Attract Mode PC stats	2008.02.13
3DB33F	3DB355	CODE	N	Unknown routines	2008.02.13
3DB356	3DB362	CODE	N	Attract Mode (debug) inventory	2008.02.13
3DB363	3DB3A9	CODE	N	"Unknown routines, Accessory bit settings related"	2008.02.13
3DB3AA	3DB3C8	CODE	N	Routines check for Accessory and boost Max HP if $A0 SilverErng equipped	2008.02.13
3DB3C9	3DB3E6	CODE	N	Routines check for Accessory and boost Max HP if $A1 Gold Erng equipped	2008.02.13
3DB3E7	3DB3EA	CODE	N	End routines for above $A0/A1 Accessory checks	2008.02.13
3DB3E9	3DB956	CODE	N	Unknown routines	2008.02.13
3DB957	3DB95C	PTR	N	Pointers to Attract Mode Battle PC AI(?)	2007.01.15
3DB95D	3DB971	DATA	N	"Attract Mode Battle 1 PC AI(?), 21 bytes"	2007.01.15
3DB972	3DB986	DATA	N	"Attract Mode Battle 3 PC AI(?), 21 bytes"	2007.01.15
3DB987	3DB99B	DATA	N	"Attract Mode Battle 2 PC AI(?), 21 bytes"	2007.01.15
3DB99C	3DB9A1	PTR	N	Pointers to Attract Mode Battle PC stats	2007.01.15
3DB9A2	3DB9D9	DATA	N	"Attract Mode Battle 1 PC stats, 56 bytes"	2007.01.15
3DB9DA	3DBA11	DATA	N	"Attract Mode Battle 3 PC stats, 56 bytes"	2007.01.15
3DBA12	3DBA49	DATA	N	"Attract Mode Battle 2 PC stats, 56 bytes"	2007.01.15
3DBA4A			N		2007.01.15
3DBA61	3DBB60	DATA	N	Random number data used in battles	2007.01.15
3DBB61	3DBB66	JUNK	N	Overwritten random number data	2007.01.15
3DBB67	3DBFFF	---	N	UNUSED SPACE (1177 bytes)	2007.01.15
3DC000	3DC2E4	CODE	N	Unknown routines	2007.06.29
3DC2E5	3DC2E6	PTR	N	Pointer to routines used when no textbox active (7E012600)	2008.02.12
3DC2E7	3DC2E8	PTR	N	Pointer to routines used when textbox position top (7E012601)	2007.08.15
3DC2E9	3DC2EA	PTR	N	Pointer to routines used when textbox position bottom (7E012602)	2007.08.15
3DC2EB	3DD52C	CODE	N	Unknown routines	2007.06.29
3DC5B3	3DD5C2	CODE	N	Unknown routines	2007.01.15
3DD52D	3DD5B2	CODE	N	Dialog box HDMA	2007.01.15
3DD5C3	3DD5D3	CODE	N	Copies HDMA table in RAM	2007.01.15
3DD5D4			N		2003.04.22
3DDA00	3DE57B	CODE	N	Unknown routines	2003.05.06
3DE57C			N		2003.04.23
3DE82C	3DF28F	CODE	N	Unknown routines	2003.05.06
3DF290	3DF30F	PTR	N	"Pointers to unknown data (+3DF310, local, first at 3DF310)"	2004.12.07
3DF310	3DF9CC	???	N	"Unknown Data (related to Location L1&2 Tilesets, 12 bytes each)"	2004.12.07
3DF9CD	3DFA7C	???	N	Unknown Data (related to Locations)	2003.07.10
3DFA7D	3DFFE4	???	N	Unknown Data (related to Locations)	2003.07.10
3DFFE5	3DFFFF	CODE	N	Unknown routines	2003.07.10
3E0000	3E0005	PTR	N	"Pointers to compressed data (2 addresses, first at 031200)"	2004.06.21
3E0006	3E00DF	PTR	N	"Pointers to mode 7 scene data (71 addresses, first at 3E00E0, 5 wasted bytes, non-contiguous)"	2006.12.20
3E00E0	3E0A4D	GFX	Y	"(000) Mode 7: Chrono and Jet Bike in Octaplane, streamed format"	2007.06.12
3E0A4E	3E0B12	???	Y	"(001) Mode 7: JBR Chrono hair, animation data?"	2007.06.12
3E0B13	3E1184	GFX	Y	"(002) Mode 7: Johnny (Octaplane, streamed format)"	2007.06.12
3E1185	3E1370	???	Y	(003) Mode 7: JBR palettes	2007.06.12
3E1371	3E1738	GFX	Y	(004) Mode 7: Jet Bike Race Overlay	2007.06.12
3E1739	3E2C99	GFX	Y	"(005) Mode 7: Looks like it may be Jet Bike Race road graphics (8 bitplane, linear)"	2007.06.12
3E2C9A	3E326A	MAP	Y	(006) Mode 7: Jet Bike Race Highway map data	2007.06.12
3E326B	3E3867	MAP	Y	(007) Mode 7: Jet Bike Race Ground map data	2007.06.12
3E3868	3E38C3	MAP	Y	(008) Mode 7: JBR City Ruins map data	2007.06.12
3E38C4	3E3A06	MAP	Y	(009) Mode 7: JBR Sky map data	2007.06.12
3E3A07	3E3A47	MAP	Y	(00A) Mode 7: JBR Mountain map data	2007.06.12
3E3A48	3E3B05	GFX	Y	(00B) Mode 7: JBR Mountain graphics (2 bitplane?)	2007.06.12
3E3B06	3E4649	GFX	Y	"(00C) Mode 7: Jet Bike Race background (sky, buildings)"	2007.06.12
3E464A	3E4ACB	GFX	Y	"(00D) Mode 7: Lavos meteor? (4 bitplane, linear)"	2007.06.12
3E4ACC	3E4B1A	DATA	Y	"(00E) Mode 7: Lavos meteor, Lavos meteor, map?"	2007.06.12
3E4B1B	3E4B79	???	Y	"(00F) Mode 7: Meteor & Credits, stars map?"	2007.06.12
3E4B7A	3E4B99	JUNK	Y	Overwritten [DEMO] (13) Mode 7 - Lavos Meteor	2006.12.20
3E4B9A	3E4BB9	JUNK	Y	Overwritten [DEMO] (11) Mode 7 - Lavos Meteor	2006.12.20
3E4BBA	3E4BD9	JUNK	Y	Overwritten [DEMO] (12) Mode 7 - Lavos Meteor	2006.12.20
3E4BDA			N		2006.12.20
3E4C3A	3E5306	GFX	Y	"(014) Mode 7: Lavos meteor, planet graphics"	2007.06.12
3E5307	3E6001	GFX	Y	(015) Mode 7: Title screen	2007.06.12
3E6002	3E6C4E	GFX	Y	(016) Mode 7: Title screen	2007.06.12
3E6C4F	3E6D6C	???	Y	(017) Mode 7: Title screen pendulum map	2007.06.12
3E6D6D	3E6E33	???	Y	(018) Mode 7: Title screen Trigger animation data?	2007.06.12
3E6E34	3E6F31	???	Y	(019) Mode 7: Title screen palettes	2007.06.12
3E6F32	3E7110	???	Y	(01A) Mode 7: BTFRTC globe palette	2007.06.12
3E7111	3E7205	???	Y	(01B) Mode 7: BTFRTC 3rd palette/animation change	2007.06.12
3E7206	3E7379	???	Y	(01C) Mode 7: BTFRTC 2nd palette/animation change	2007.06.12
3E737A	3E73E5	GFX	Y	(01D) Mode 7: BTFRTC explosions on planet	2007.06.12
3E73E6	3E740E	???	Y	(01E) Mode 7: BTFRTC palettes for text and explosions	2007.06.12
3E740F	3E77F5	GFX	Y	(01F) Mode 7: Alphabet (2 bitplane)	2007.06.12
3E77F6	3E8617	???	Y	"(020) Mode 7: 1st/3rd person Epoch ""sky"""	2007.06.12
3E8618	3E8C09	MAP	Y	"(021) Mode 7: 1st/3rd person Epoch ""sky"""	2007.06.12
3E8C0A	3E8D14	PAL	Y	(022) Mode 7: 1st/3rd person Epoch palettes	2007.06.12
3E8D14					2008.02.13
3E8D35	3E9EB0	GFX	Y	(024) Mode 7: Epoch cockpit controls	2007.06.12
3E9EB1	3E9EF6	???	Y	"(025) Mode 7: 1st/3rd person Epoch cockpit controls, map?"	2007.06.12
3E9EF7	3E9FDA	GFX	Y	"(026) Mode 7: Epoch (Octaplane, streamed format)"	2007.06.12
3E9FDB	3EA75B	GFX	Y	(027) Mode 7: Epoch	2007.06.12
3EA75C	3ECEEE	???	Y	"(028) Mode 7: Final Ending ground, graphics?"	2007.06.12
3ECEEF	3ED783	MAP	Y	(029) Mode 7: Final Ending ground map	2007.06.12
3ED784	3EE2E0	MAP	Y	"(02A) Mode 7: Map data, unknown time period"	2007.06.12
3EE2E1	3EF216	GFX	Y	(02B) Mode 7: Fireworks	2007.06.12
3EF217	3EF272	PAL	Y	"(02C) Mode 7: Final Ending, fireworks palettes"	2007.06.12
3EF273	3EF91D	GFX	Y	"(02D) Mode 7: The End, and shooting star"	2007.06.12
3EFBBE	3EFCC2	???	Y	(032) Mode 7: Compressed ???	2007.06.12
3EFCBE	3EFCC0	???	Y	(033) Mode 7: Compressed ???	2007.06.12
3EFCC1			N		2008.07.30
3F0000	3F1F7F	GFX	N	Character menu portraits	2003.05.01
3F1F80	3F1F9F	PAL	N	Magus menu portrait palette	2008.02.13
3F1FA0	3F1FBF	PAL	N	Robo menu portrait palette	2008.02.13
3F1FC0	3F1FDF	PAL	N	Frog menu portrait palette	2008.02.13
3F1FE0	3F1FFF	PAL	N	Crono menu portrait palette	2008.02.13
3F2000	3F201F	PAL	N	Ayla menu portrait palette	2008.02.13
3F2020	3F203F	PAL	N	Lucca menu portrait palette	2008.02.13
3F2040	3F205F	PAL	N	Marle menu portrait palette	2008.02.13
3F2060	3F445F	GFX	N	"Main Font (VWF, 2 bit plane)"	2008.02.12
3F4460	3F4501	PTR	N	"Pointers to dialogue (local, starts at 3F4502)"	2004.06.21
3F4502	3F585F	TXT	N	Dialogue (Huffman compressed)	2003.04.29
3F5860	3F5909	PTR	N	"Pointers to dialogue (local, starts at 3F590A)"	2004.06.21
3F590A	3F6AFF	TXT	N	Dialogue (Huffman compressed)	2003.04.29
3F6B00	3F6C73	PTR	N	"Pointers to dialogue (local, starts at 3F6C74)"	2004.06.21
3F6C74	3F83FF	TXT	N	Dialogue (Huffman compressed)	2003.04.29
3F8400	3F844D	PTR	N	"Pointers to dialogue (local, starts at 3F844E)"	2004.06.21
3F844E	3F8C02	TXT	N	Dialogue (Huffman compressed)	2003.04.29
3F8C03	3F8C06	JUNK	N	"Overwritten English dialogue, duplicate 3F8BFF-3F8C02"	2008.02.13
3F8C07	3F8C0B	JUNK	N	Overwritten kanji $02F8	2008.02.13
3F8C0C	3F8C5F	JUNK	N	"Kanji $02F9-$02FF, $0C bytes each"	2008.07.14
3F8C60					2008.02.13
3F8E60	3F9C5F	GFX	N	"Item Font (Fixed Width, 2 bit plane)"	2008.02.12
3F9C60	3F9C7F	PAL	N	Unknown palette (likely font or menu related)	2003.05.01
3F9C80			N		2003.05.01
3F9C90	3FB20F	GFX	N	"Menu graphics (backgrounds, selectors, etc)"	2003.05.01
3FB210	3FB27F	PAL	N	Menu graphic palettes (8 colors each)	2005.01.21
3FB280			N		2005.01.21
3FB310	3FB4F4	PTR	N	"Pointers to inventory type text, local, 242 total, 1 wasted byte"	2008.02.13
3FB4F5	3FB517	TXT	N	Inventory type text (5 unique strings)	2008.02.13
3FB518					2008.02.13
3FC457	3FC4D6	PTR	N	Pointers to Window Elements (64 addresses)	2006.12.20
3FC4D7	3FC9FB	DATA	N	Window Elements	2006.12.20
3FC9FC	3FCB9B	GFX	N	Partial font (2 bit plane)	2003.05.06
3FCB9C			N		2003.05.01
3FCE50	3FCE6F	PAL	N	Epoch menu portrait palette	2006.12.20
3FCE70	3FCE77	DATA	N	Data (1 byte) related to menu portrait loaded (8 total)	2006.12.20
3FCE78	3FCE85	PTR	N	Pointers to PC menu portrait palettes	2008.02.13
3FCE86	3FCE87	PTR	N	Pointer to Epoch menu portrait palette	2008.02.13
3FCE88			N		2006.12.20
3FCE9A	3FCEB9	PAL	N	"""Battle Mode"" palette"	2006.12.20
3FCEBA	3FCF0D	DATA	N	Controls number movement when tab/item is used	2007.02.09
3FCF0E			N		2007.02.09
3FCF2B	3FCF3A	DATA	N	Index loaded when using tabs (magic tab = 31)	2007.02.09
3FCF3B	3FCF48	PTR	N	"Pointers to menu text (local, starts at 3FCF49)"	2004.06.21
3FCF49	3FD023	TXT	N	Menu text (Huffman compressed)	2003.04.29
3FD024	3FD03D	DATA	N	Storyline counter chapter name starting values (1 byte each)	2007.02.09
3FD03E	3FD073	PTR	N	"Pointers to chapter titles (local, starts at 3FD074)"	2004.06.21
3FD074	3FD295	TXT	N	Chapter titles (Huffman compressed)	2003.04.29
3FD296	3FD395	DATA	N	Location Age Name string used (half byte per location)	2007.02.09
3FD396	3FD3A5	PTR	N	"Pointers to age names (local, starts at 3FD3A6)"	2004.06.21
3FD3A6	3FD3FD	TXT	N	Age names (Huffman compressed)	2003.04.29
3FD3FE	3FD461	PTR	N	"Pointers to settings text (local, starts at 3FD462), 1 wasted byte"	2004.06.21
3FD462	3FD561	TXT	N	Settings text (Huffman compressed)	2004.04.29
3FD562			N		2003.04.29
3FD5E4	3FD763	GFX	N	Magic graphic lightning	2008.02.13
3FD764	3FD8E3	GFX	N	Magic graphic shadow	2008.02.13
3FD8E4	3FDA63	GFX	N	Magic graphic water	2008.02.13
3FDA64	3FDBE3	GFX	N	Magic graphic fire	2008.02.13
3FDBE4	3FE0C3	GFX	N	Options menu boxes	2008.02.13
3FE0C4	3FE123	GFX	N	Tech1 box	2008.02.13
3FE124	3FE183	GFX	N	Tech2 box	2008.02.13
3FE184	3FE1E3	GFX	N	Tech3 box	2008.02.13
3FE1E4	3FE423	GFX	N	Main menu six selection boxes	2008.02.13
3FE424	3FE483	GFX	N	Menu background	2008.02.13
3FE484	3FE55B	GFX	N	Main menu window and background	2008.02.13
3FE55C	3FE5DB	GFX	N	Crono save portrait	2008.02.13
3FE5DC	3FE65B	GFX	N	Marle save portrait	2008.02.13
3FE65C	3FE6DB	GFX	N	Lucca save portrait	2008.02.13
3FE6DC	3FE75B	GFX	N	Robo save portrait	2008.02.13
3FE75C	3FE7DB	GFX	N	Frog save portrait	2008.02.13
3FE7DC	3FE85B	GFX	N	Ayla save portrait	2008.02.13
3FE85C	3FE8DB	GFX	N	Magus save portrait	2008.02.13
3FE8DC	3FEB87	GFX	Y	Background fog on character exchange menu	2006.12.20
3FE8E0			N		2003.05.01
3FEB88	3FF007	GFX	N	Epoch portrait (naming screen)	2003.05.01
3FF008	3FF487	GFX	N	"""Battle Mode"""	2003.05.01
3FF488	3FF547	GFX	N	"""Active Time Battle ver. 2"""	2006.12.20
3FF548			N		2006.12.20
3FF677	3FF693	CODE	N	Loads source and destination addresses to decompress background fog on character exchange menu	2008.07.30
3FF694			N		2007.08.15
3FF813	3FF81C	CODE	N	Unknown routines	2006.12.20
3FF81D	3FF81D	DATA	N	Storyline value for equip menu scroll bar	2006.12.20
3FF81E	3FF950	CODE	N	Unknown routines	2007.08.15
3FF951	3FF957	DATA	N	"Unknown data, 1 byte ea. (7 total), likely PC magic related"	2007.08.15
3FF958	3FF9BA	CODE	N	Unknown routines	2007.08.15
3FF9BB	3FF9C3	DATA	N	"Bit values for PCs, used with 7E29AF, 1 byte ea., 8 total"	2007.08.15
3FF9C4	3FF9FA	CODE	N	Unknown routines	2007.08.15
3FF9FB			N		2003.05.06
3FFA03	3FFA0D	CODE	N	Save Counter	2007.08.15
3FFA0E			N		2007.08.15
3FFA1A	3FFA25	CODE	N	Copy data block containing memory addresses and lengths of save data to copy to RAM	2008.07.30
3FFA26			N		2007.08.15
3FFA7B	3FFAA2	DATA	N	"Memory addresses and lengths of save data to copy (5 bytes each, 8 total)"	2006.12.20
